,y_test,y_pred,y_proba_0,y_proba_1
4077,0,0,0.5141940271793211,0.4858059728206789
96005,0,1,0.49683219616677654,0.5031678038332235
9466,0,0,0.5100164665763811,0.4899835334236189
81189,0,0,0.5158337425798771,0.4841662574201229
34912,0,0,0.5248467544388987,0.4751532455611013
45169,0,0,0.5215164981452578,0.47848350185474214
53770,1,1,0.4536959483774352,0.5463040516225648
31081,0,1,0.4818784761283167,0.5181215238716833
62166,0,0,0.5048063002660146,0.49519369973398547
96925,0,0,0.5103381922030183,0.4896618077969817
19298,0,1,0.4806700672481271,0.5193299327518729
36685,0,1,0.4905839272964865,0.5094160727035135
18390,0,1,0.49502601692993775,0.5049739830700622
33064,0,1,0.49227059010787555,0.5077294098921245
92428,0,0,0.5287816874612656,0.47121831253873436
39880,0,0,0.5138567374266133,0.4861432625733867
1805,0,1,0.4916293365758262,0.5083706634241738
57811,1,0,0.5052362799312671,0.494763720068733
17460,1,1,0.4762880810543072,0.5237119189456928
76817,0,0,0.5033732597384314,0.4966267402615686
58185,0,0,0.507243972202964,0.4927560277970359
21932,0,1,0.4902256742174631,0.5097743257825369
88441,0,1,0.49945317196368044,0.5005468280363196
7064,0,0,0.5184000554214228,0.48159994457857724
79269,0,0,0.5058707366402484,0.4941292633597516
24314,0,0,0.5035176555373928,0.49648234446260714
39633,0,1,0.48992636511118703,0.510073634888813
76912,0,0,0.5034135426843531,0.4965864573156468
85337,0,0,0.5006644328982512,0.4993355671017488
13544,0,1,0.4805312847161455,0.5194687152838545
37300,0,0,0.5053077787989566,0.4946922212010434
23381,0,1,0.49909822778222446,0.5009017722177755
44582,0,1,0.480676131403991,0.519323868596009
2556,0,0,0.5280617600405133,0.4719382399594867
1531,1,1,0.48076312136116683,0.5192368786388332
5085,0,0,0.5194131313387775,0.4805868686612225
96360,0,1,0.44674067157504627,0.5532593284249537
81295,0,0,0.5228885748388454,0.47711142516115457
75614,0,1,0.4960512345399156,0.5039487654600844
99863,0,1,0.47139319161926285,0.5286068083807371
95347,0,0,0.520776186346164,0.47922381365383604
45326,0,0,0.5176407412751562,0.48235925872484375
37824,0,0,0.5161028529258398,0.48389714707416026
69059,0,0,0.5046577240073067,0.49534227599269326
92326,0,0,0.5101964980831292,0.48980350191687083
71848,0,1,0.4775343433989159,0.5224656566010841
99559,0,0,0.5106644218529798,0.4893355781470202
95238,0,1,0.4972905399726193,0.5027094600273807
30629,0,0,0.5032431783043242,0.4967568216956758
94291,1,1,0.4902313410506184,0.5097686589493816
71918,0,1,0.4807709563653849,0.5192290436346151
88335,0,1,0.4866075429208093,0.5133924570791907
29835,0,0,0.506264308808454,0.49373569119154603
11113,0,1,0.49461147187969023,0.5053885281203098
81117,0,0,0.5087538433002115,0.4912461566997886
15497,0,1,0.4986192771313043,0.5013807228686957
70988,0,0,0.533270761326996,0.46672923867300403
67979,0,1,0.49344040308811177,0.5065595969118882
60964,0,0,0.5111646682960423,0.48883533170395765
45709,0,0,0.5183001311899514,0.48169986881004856
81595,0,1,0.4981312931334777,0.5018687068665223
54357,0,0,0.5155686059680078,0.48443139403199226
72478,0,0,0.5034682261018583,0.49653177389814174
70655,0,0,0.519614843967166,0.4803851560328341
39710,0,1,0.4937996917505465,0.5062003082494535
59305,0,1,0.48998957694607237,0.5100104230539276
32437,0,0,0.5057399275968145,0.4942600724031855
64120,0,0,0.5082967853519436,0.4917032146480565
46922,0,0,0.5054051037443503,0.4945948962556497
57769,0,0,0.5166035104775504,0.4833964895224496
12845,1,0,0.5009383440205973,0.49906165597940266
7614,0,0,0.5184135815488056,0.4815864184511944
32017,0,1,0.48130322170863304,0.518696778291367
80455,0,0,0.5002846208411612,0.4997153791588388
20192,0,1,0.48610671064669175,0.5138932893533082
8981,0,1,0.49103366398674964,0.5089663360132504
88882,0,1,0.4706782700550749,0.5293217299449251
65484,0,1,0.48869567881179365,0.5113043211882063
20091,1,1,0.4946644054915942,0.5053355945084058
568,0,0,0.502236002490895,0.4977639975091051
19605,0,1,0.4917767861187623,0.5082232138812377
9430,0,1,0.45355305601259754,0.5464469439874025
44999,0,0,0.5015587757025143,0.4984412242974857
95694,0,1,0.4929248127350947,0.5070751872649053
34075,0,0,0.518650077306126,0.481349922693874
97313,0,0,0.5216753826094325,0.4783246173905676
12406,0,0,0.5296693695452008,0.4703306304547992
83699,0,1,0.49175366573681734,0.5082463342631827
82188,0,1,0.48804750590941504,0.511952494090585
94758,0,0,0.5026229082665767,0.49737709173342326
27147,0,0,0.5145208935783441,0.485479106421656
41643,0,0,0.5158850641205236,0.4841149358794764
9769,0,0,0.507296311616255,0.49270368838374506
47051,0,1,0.49776728466238473,0.5022327153376153
81945,0,1,0.4951839361910644,0.5048160638089356
12092,0,1,0.4694142685919268,0.5305857314080732
56599,0,0,0.5098952227148006,0.49010477728519947
55117,1,1,0.48148951826768815,0.5185104817323118
30244,0,1,0.4544661532103804,0.5455338467896196
99975,0,0,0.5219172172967783,0.47808278270322174
63608,0,1,0.49203636916752447,0.5079636308324755
93680,0,1,0.45432413298323626,0.5456758670167637
37736,0,0,0.5111436637295477,0.4888563362704523
22757,0,1,0.4877985263125122,0.5122014736874878
57213,0,1,0.49090586604697595,0.509094133953024
84382,0,1,0.476158888585257,0.523841111414743
41519,0,0,0.5333208724275036,0.46667912757249636
19850,0,0,0.5134549763573899,0.48654502364261004
3922,1,0,0.508892547682249,0.49110745231775094
86512,0,0,0.5164326476424739,0.4835673523575262
48066,0,0,0.5121509200433946,0.4878490799566054
11682,0,1,0.4910797369136566,0.5089202630863434
34506,0,1,0.49711104739292766,0.5028889526070723
22294,0,0,0.5253482260898379,0.47465177391016217
43099,0,0,0.520744982882587,0.479255017117413
39957,1,1,0.49292756237378543,0.5070724376262146
86579,0,1,0.48407671218828074,0.5159232878117193
74286,0,1,0.4929287380506323,0.5070712619493677
82658,0,1,0.48844077116524187,0.5115592288347581
98645,0,1,0.49728312048099477,0.5027168795190052
93342,0,0,0.5381180468260881,0.4618819531739119
64621,0,0,0.5156434761574854,0.4843565238425146
37397,0,1,0.49536446015032576,0.5046355398496742
73107,0,1,0.48195622534377913,0.5180437746562209
52402,0,0,0.5033020392792407,0.4966979607207593
14425,0,1,0.48343694975885654,0.5165630502411435
42556,0,0,0.516856880894997,0.48314311910500296
61147,0,1,0.4815893470084105,0.5184106529915895
85897,0,1,0.49111576163697257,0.5088842383630274
31966,0,1,0.4997967211572599,0.5002032788427401
29029,0,1,0.49016542398605734,0.5098345760139427
31383,0,1,0.48008933173425183,0.5199106682657482
21036,0,0,0.5173628091202158,0.4826371908797842
57556,0,1,0.4969525954530897,0.5030474045469103
19929,0,1,0.49336381327953927,0.5066361867204607
24059,0,1,0.48945115078132473,0.5105488492186753
54271,0,0,0.5028378024420945,0.4971621975579055
14242,0,0,0.5128769806768343,0.48712301932316565
52922,0,0,0.5158096661752566,0.4841903338247434
90963,0,0,0.5231563202304846,0.47684367976951536
74279,0,1,0.4684150987980945,0.5315849012019055
91919,0,0,0.529136649853536,0.47086335014646397
101215,0,0,0.5109551399177097,0.48904486008229037
38991,0,0,0.5196294566959603,0.4803705433040397
35097,0,1,0.4952822956907148,0.5047177043092852
21671,0,1,0.479009920039947,0.520990079960053
84878,0,1,0.4956196667416819,0.5043803332583181
29247,1,0,0.5127342902777496,0.4872657097222503
6616,0,0,0.5204599667154273,0.4795400332845727
54275,0,1,0.4944529167387003,0.5055470832612997
3307,0,1,0.48040035724897323,0.5195996427510268
39637,0,1,0.4894970308578418,0.5105029691421582
98855,0,0,0.518078075344495,0.481921924655505
44608,0,1,0.49372717429980184,0.5062728257001982
82904,0,0,0.5416819482702862,0.4583180517297139
3509,0,0,0.5107017304701751,0.48929826952982486
94194,0,0,0.5020291138952335,0.4979708861047665
79117,0,1,0.4709190789024551,0.5290809210975449
59152,0,1,0.4949022989014694,0.5050977010985306
71622,0,0,0.5188125717728185,0.48118742822718147
56418,0,0,0.5024212797468004,0.4975787202531996
43441,0,0,0.5130022139609693,0.4869977860390306
24070,0,0,0.5139173434416044,0.4860826565583955
72139,0,1,0.4899727864401465,0.5100272135598535
71868,0,0,0.5057298185926149,0.49427018140738505
50109,0,0,0.5091455983494654,0.4908544016505346
40743,0,0,0.5068529906553716,0.49314700934462846
79568,0,0,0.5002255028236439,0.49977449717635614
82297,0,1,0.48461831324546434,0.5153816867545357
46626,1,0,0.5011940760124651,0.4988059239875348
100415,0,0,0.5080889895738918,0.49191101042610824
31988,0,1,0.4724556882749099,0.5275443117250901
25581,0,0,0.5066261612686244,0.49337383873137564
71901,0,0,0.5165482704680417,0.48345172953195825
69631,0,0,0.5237244962709767,0.4762755037290233
69310,0,0,0.505220001210983,0.494779998789017
61697,1,1,0.48629312144105064,0.5137068785589494
61656,0,0,0.5129322377846108,0.4870677622153892
64068,0,1,0.483093560672345,0.516906439327655
69037,0,1,0.4841825259152145,0.5158174740847855
46741,0,0,0.5212494899833973,0.47875051001660274
36243,0,1,0.4862926793135387,0.5137073206864613
7801,0,1,0.48491184130380627,0.5150881586961937
94959,0,0,0.5161987488657666,0.48380125113423345
2799,0,0,0.5219169203155036,0.47808307968449637
70525,0,0,0.5100621383514792,0.4899378616485209
26897,0,0,0.5203626133532402,0.4796373866467598
82323,0,0,0.5075767853553743,0.49242321464462574
25463,1,0,0.5046445582155155,0.4953554417844845
9547,0,0,0.5020747934183553,0.49792520658164474
66034,0,0,0.503537001151926,0.496462998848074
47449,0,0,0.512142988906295,0.4878570110937051
40021,0,1,0.48650442340357425,0.5134955765964258
89272,0,1,0.4667487247674962,0.5332512752325038
31218,0,0,0.5288717458918895,0.4711282541081105
11447,0,1,0.48960246508982674,0.5103975349101733
45027,0,0,0.5167826121355537,0.4832173878644464
12416,0,0,0.5033968480004299,0.49660315199957006
19139,0,0,0.5177192826131773,0.4822807173868227
38618,0,1,0.4673679097745628,0.5326320902254372
77380,0,1,0.48846103329723844,0.5115389667027616
81381,1,0,0.5104654128714434,0.4895345871285565
12208,0,0,0.5165754907261684,0.4834245092738317
2185,0,1,0.49786897295609156,0.5021310270439084
87338,0,0,0.5196101863683897,0.4803898136316103
91504,0,0,0.5000207406473469,0.499979259352653
39987,0,1,0.4973986433604013,0.5026013566395987
97334,0,0,0.5172841667869671,0.4827158332130329
42441,0,1,0.49916903644699584,0.5008309635530042
28729,0,0,0.5044967841627048,0.4955032158372951
1620,0,0,0.5088746323649771,0.49112536763502296
76077,0,0,0.5099645428751949,0.4900354571248052
13787,0,0,0.503870009567172,0.49612999043282796
50137,0,0,0.5146484227487548,0.4853515772512452
87397,0,0,0.5067549442320878,0.4932450557679122
46591,0,1,0.4883975367148474,0.5116024632851526
22136,0,1,0.48908826282513074,0.5109117371748693
19344,0,1,0.491784555581108,0.508215444418892
26214,0,0,0.5079681361464101,0.4920318638535898
50303,0,1,0.499916863842763,0.500083136157237
10119,0,1,0.49180075702427095,0.508199242975729
64078,0,1,0.49996944487860095,0.500030555121399
32720,0,1,0.4799235424021555,0.5200764575978445
65822,0,1,0.4658619695382197,0.5341380304617803
50326,0,0,0.5171627967717319,0.48283720322826806
30968,0,1,0.48379564506930506,0.5162043549306949
78050,0,1,0.4866090931070327,0.5133909068929673
57864,1,1,0.49880024423883984,0.5011997557611602
64395,0,0,0.5203455645617103,0.4796544354382897
39164,0,1,0.4921525365303563,0.5078474634696437
20802,0,1,0.48025639857532587,0.5197436014246741
87800,0,1,0.4776977290811105,0.5223022709188895
77926,0,1,0.47090873689225443,0.5290912631077456
16191,1,0,0.5251384174700044,0.47486158252999555
33041,0,1,0.49509862418042017,0.5049013758195798
69167,0,1,0.4991496878223456,0.5008503121776544
81222,1,0,0.5011785969610828,0.4988214030389172
37303,0,1,0.47950264758590144,0.5204973524140986
28375,0,0,0.5019729610885615,0.49802703891143846
11363,0,1,0.48628192481317245,0.5137180751868275
9050,0,0,0.5032348622574551,0.49676513774254494
24088,0,0,0.5286936926499762,0.47130630735002377
68872,0,1,0.4868205061499382,0.5131794938500618
73683,0,1,0.48163718917474374,0.5183628108252563
63518,0,0,0.5089131924396959,0.4910868075603041
99386,1,1,0.4723680436665981,0.5276319563334019
87276,0,0,0.501673460309386,0.49832653969061397
75850,0,1,0.4974498931784024,0.5025501068215976
47118,0,1,0.47084539502377887,0.5291546049762211
30632,0,0,0.5045378743212923,0.4954621256787077
17492,0,1,0.4987322673709943,0.5012677326290057
33019,0,0,0.5065842795650081,0.49341572043499193
23479,0,1,0.49211141430954564,0.5078885856904544
91551,0,1,0.4931641408942933,0.5068358591057067
7892,0,1,0.4882732328798899,0.5117267671201101
18055,0,0,0.5117773964187855,0.4882226035812145
101562,0,1,0.4905721954150879,0.5094278045849121
23335,0,0,0.5091339124157636,0.49086608758423644
69104,0,0,0.5016271945338339,0.49837280546616614
73818,0,1,0.4898824538732145,0.5101175461267855
7565,0,1,0.4741343134411078,0.5258656865588922
22338,0,0,0.5033602132748574,0.4966397867251426
83758,0,0,0.5093633985175163,0.4906366014824836
16243,0,0,0.5082190937866186,0.49178090621338144
84110,0,0,0.5360053826580053,0.4639946173419946
34108,0,0,0.5190330189628422,0.48096698103715785
23800,0,0,0.5335632824920185,0.46643671750798155
95976,0,0,0.5024765880044294,0.4975234119955706
79753,0,0,0.5271401966434275,0.4728598033565725
77341,1,0,0.5125925151191154,0.4874074848808846
5758,0,0,0.509712473345419,0.490287526654581
58463,0,1,0.4781420455415192,0.5218579544584808
31660,1,1,0.4766207600800215,0.5233792399199785
74024,0,0,0.5251752232764528,0.4748247767235472
67944,0,1,0.4869858772663228,0.5130141227336772
41245,0,0,0.505916194172281,0.49408380582771905
63642,0,0,0.5084987122943796,0.49150128770562046
49828,0,1,0.45795174557955,0.54204825442045
35455,1,1,0.48618637142868204,0.513813628571318
53591,1,1,0.4705791546418372,0.5294208453581628
22426,0,0,0.5255032328406082,0.47449676715939176
98139,0,1,0.4997819882948349,0.5002180117051651
87462,0,0,0.5010240755351638,0.4989759244648362
33498,0,1,0.4998137210894772,0.5001862789105228
63621,0,0,0.5158202579485494,0.4841797420514506
75820,1,1,0.47618981484715417,0.5238101851528458
81994,0,0,0.502106644467778,0.49789335553222197
13412,0,0,0.5288308495500942,0.4711691504499058
67734,0,1,0.4744738709716152,0.5255261290283848
68809,0,1,0.4955398997291044,0.5044601002708956
47755,0,1,0.49638938014926615,0.5036106198507339
78914,0,1,0.49258697669731255,0.5074130233026874
89624,0,0,0.5058137429447704,0.49418625705522956
20144,0,0,0.5242533185820608,0.47574668141793913
96515,0,1,0.4967792882140333,0.5032207117859667
3063,1,1,0.4801049788580217,0.5198950211419783
32548,0,0,0.5145659648306303,0.48543403516936967
26657,0,0,0.525679784243997,0.474320215756003
35043,1,1,0.49934840120159196,0.500651598798408
94660,0,0,0.5109830213315296,0.48901697866847044
72874,0,1,0.48957293484895026,0.5104270651510497
86765,0,0,0.5020990663522362,0.4979009336477637
32186,0,1,0.4990673928486763,0.5009326071513237
56978,0,0,0.5081688003602316,0.49183119963976846
57374,0,1,0.4720241085432386,0.5279758914567614
53577,0,0,0.5056957366790136,0.49430426332098637
29270,0,1,0.49356136113418947,0.5064386388658105
46168,0,1,0.4678399848935061,0.5321600151064939
89552,0,0,0.5185402136283772,0.48145978637162273
81548,0,0,0.5047265451464271,0.4952734548535729
97428,0,1,0.4868953245875176,0.5131046754124824
47773,0,1,0.49805520468279496,0.501944795317205
99045,0,1,0.4955154765318529,0.5044845234681471
100965,0,1,0.4987705438929897,0.5012294561070103
41672,0,0,0.5128383935536687,0.48716160644633133
42631,0,0,0.5059722252437897,0.49402777475621035
67282,0,1,0.4960686981361899,0.5039313018638101
5071,0,1,0.4949586935919392,0.5050413064080608
69577,0,1,0.4715774162903331,0.5284225837096669
43697,0,0,0.5013066290037732,0.4986933709962268
73516,0,1,0.49800780322568394,0.5019921967743161
42882,0,0,0.5094300716017593,0.49056992839824065
4308,0,1,0.4950906595309207,0.5049093404690793
27506,0,1,0.4901669251613783,0.5098330748386217
88351,1,0,0.5025393204667445,0.4974606795332554
83455,0,1,0.4513325128466439,0.5486674871533561
88595,0,0,0.5017759588436743,0.49822404115632574
31873,0,1,0.49468817553465394,0.5053118244653461
18220,0,1,0.48551095264581745,0.5144890473541825
54156,1,1,0.49161974111696727,0.5083802588830327
19842,0,0,0.5082212312660853,0.4917787687339147
63091,0,1,0.4829257714095392,0.5170742285904608
11678,0,1,0.481238410883029,0.518761589116971
9709,0,1,0.47910126753459015,0.5208987324654099
46030,0,0,0.5247839394080454,0.47521606059195465
4142,0,0,0.5221740557917663,0.47782594420823365
5554,0,0,0.5046872884028312,0.49531271159716883
56592,0,1,0.48373682437016563,0.5162631756298344
91658,0,0,0.5116625617449472,0.4883374382550528
100152,0,0,0.521341537680635,0.478658462319365
84993,0,1,0.49797647166556414,0.5020235283344359
62854,0,0,0.5082116176277603,0.49178838237223965
92961,0,1,0.4969171144472735,0.5030828855527265
22355,1,0,0.5023755498766465,0.49762445012335355
80065,0,0,0.5124405086612096,0.48755949133879034
39554,0,0,0.5008881347935629,0.49911186520643713
77032,0,0,0.5117237516739969,0.48827624832600314
12117,0,1,0.49931329006058667,0.5006867099394133
99688,0,0,0.520369928744423,0.47963007125557694
49489,0,0,0.5070960019782451,0.49290399802175483
2786,0,1,0.4984650296342331,0.5015349703657669
92422,0,1,0.49449251927684523,0.5055074807231548
84097,0,0,0.5218061181102759,0.4781938818897241
63749,0,0,0.5060660905774843,0.49393390942251564
54950,0,0,0.5248613235057362,0.4751386764942637
23208,0,0,0.5083868250863675,0.4916131749136325
31114,1,0,0.5321704778334174,0.4678295221665826
16578,0,1,0.46129568854654923,0.5387043114534508
68934,0,1,0.46221267841651625,0.5377873215834837
79358,0,0,0.5208439088571302,0.4791560911428699
52175,0,1,0.4925973585103902,0.5074026414896098
57388,0,0,0.5082098076841148,0.49179019231588517
26990,0,0,0.5022982570738821,0.49770174292611785
93360,0,0,0.5074466778485436,0.4925533221514564
69462,0,1,0.47182445998963496,0.528175540010365
97661,0,0,0.5055809854799825,0.49441901452001746
87398,0,1,0.48252703051703205,0.517472969482968
6909,0,1,0.4850885473545751,0.5149114526454249
80738,0,1,0.49495689365205753,0.5050431063479425
98904,0,1,0.47268688608636333,0.5273131139136367
70852,0,1,0.4720143943564149,0.5279856056435851
1916,0,0,0.5086719085823524,0.49132809141764755
65616,0,1,0.4985053954533394,0.5014946045466606
101117,0,1,0.4849222234882038,0.5150777765117962
45045,0,1,0.49338216180388794,0.5066178381961121
89358,0,0,0.5390670558744786,0.4609329441255215
80495,0,1,0.4881020913110332,0.5118979086889668
50994,1,1,0.4860422287134859,0.5139577712865141
50806,0,0,0.505229343835464,0.4947706561645359
56487,0,0,0.5003623951236718,0.4996376048763282
35332,0,0,0.508997815940149,0.49100218405985097
57250,0,1,0.47626642510313755,0.5237335748968625
61561,0,1,0.4967212563132707,0.5032787436867293
4611,0,1,0.49544086819251054,0.5045591318074895
79383,0,0,0.5486831542139663,0.45131684578603376
75706,0,0,0.5237679466771699,0.4762320533228302
32750,0,1,0.49532586594582384,0.5046741340541762
13982,0,0,0.5004196765463031,0.49958032345369685
67986,0,1,0.48252421415416924,0.5174757858458308
14347,0,0,0.5165816806813697,0.48341831931863033
2744,1,0,0.5084760703879472,0.4915239296120528
10841,0,1,0.48549237026754244,0.5145076297324576
66737,0,1,0.48898384086981406,0.5110161591301859
8369,0,1,0.4998034622411833,0.5001965377588167
40696,0,1,0.4842692377119173,0.5157307622880827
96239,0,1,0.4799778111466171,0.5200221888533829
69829,0,0,0.525305089819437,0.474694910180563
19723,0,0,0.5091506172275475,0.4908493827724525
90674,0,1,0.4948739855464859,0.5051260144535141
98598,0,1,0.47495105879645605,0.525048941203544
83434,0,0,0.5124611999289603,0.4875388000710396
99504,1,1,0.4849702562028557,0.5150297437971443
20272,0,0,0.5141369872150224,0.48586301278497757
54684,0,0,0.5029758224663554,0.49702417753364453
74510,0,1,0.45840879933999445,0.5415912006600055
63830,0,0,0.5190057699570136,0.4809942300429863
69442,0,1,0.4916391145645962,0.5083608854354038
37052,0,1,0.4960865136371123,0.5039134863628877
44055,1,1,0.48103074217825426,0.5189692578217457
14140,0,0,0.5390343155377718,0.4609656844622282
50439,0,0,0.5215445791705218,0.4784554208294783
4933,1,0,0.5201210263999888,0.4798789736000112
35152,0,1,0.4894216306191105,0.5105783693808895
72539,1,1,0.48374804650863346,0.5162519534913665
60284,1,1,0.47929164559368254,0.5207083544063175
78082,0,1,0.4842654234602385,0.5157345765397615
85023,0,1,0.4639880288710796,0.5360119711289204
456,0,1,0.4960421153743564,0.5039578846256436
44241,0,0,0.5016679515275722,0.49833204847242785
71124,0,0,0.5013157563294186,0.49868424367058145
76321,0,1,0.4756027312597798,0.5243972687402202
94437,0,1,0.48129437708620937,0.5187056229137906
6342,0,1,0.49376002450833545,0.5062399754916646
924,0,1,0.49227696678642496,0.507723033213575
57614,0,0,0.5047186179571014,0.4952813820428986
69730,1,0,0.5044486053081922,0.4955513946918078
26411,0,1,0.48583703563615577,0.5141629643638442
89817,0,1,0.4670683405213968,0.5329316594786032
48290,0,1,0.4657727972692174,0.5342272027307826
62743,0,1,0.49889195059817515,0.5011080494018249
80665,0,1,0.48110019212333555,0.5188998078766645
27984,0,0,0.5020794446310939,0.49792055536890617
62627,0,0,0.5050993933934687,0.4949006066065313
3725,0,0,0.5126112045035933,0.4873887954964067
55697,0,1,0.4971281274138294,0.5028718725861706
61208,0,0,0.50687913485962,0.49312086514037995
74825,0,0,0.5349891570327568,0.46501084296724315
39558,0,1,0.4943397679268592,0.5056602320731408
99570,1,0,0.509044179963905,0.49095582003609495
18720,0,1,0.4779502152660131,0.5220497847339869
40055,0,1,0.4895130635404886,0.5104869364595114
77499,0,1,0.4721135126320546,0.5278864873679454
67708,0,0,0.5081033031063635,0.4918966968936364
87221,0,1,0.4732909603232158,0.5267090396767842
45895,0,1,0.48515999621011474,0.5148400037898853
71117,0,0,0.5247817288407476,0.4752182711592524
100941,0,1,0.49492918058730584,0.5050708194126942
38151,0,1,0.47341087104487845,0.5265891289551216
54304,0,0,0.5018342857254121,0.49816571427458795
98890,0,0,0.516646542393437,0.48335345760656295
49856,0,0,0.506868825408719,0.493131174591281
46211,0,1,0.4894962004073561,0.5105037995926439
62924,0,0,0.5014451019698958,0.49855489803010417
78784,1,1,0.4601695667857,0.5398304332143
93499,1,0,0.5197196834391564,0.4802803165608436
86551,0,0,0.5098029602916243,0.4901970397083757
64761,0,0,0.5107974559372657,0.4892025440627343
11464,1,1,0.4824318448137198,0.5175681551862802
67015,0,0,0.517911101698899,0.482088898301101
93163,1,0,0.5121546657791568,0.4878453342208432
94316,0,1,0.48728479572316796,0.512715204276832
65545,0,1,0.49158885816438747,0.5084111418356125
32031,0,0,0.5011482729689514,0.4988517270310486
79775,0,0,0.52009319565762,0.47990680434238003
67577,0,1,0.49030524409830223,0.5096947559016978
71153,1,0,0.502332623954058,0.4976673760459421
8705,0,1,0.46149841732783636,0.5385015826721636
56935,0,1,0.49527463643379777,0.5047253635662022
65394,0,0,0.5052730439429214,0.4947269560570786
67331,0,0,0.5075486242970957,0.49245137570290437
5161,0,1,0.4999093388161936,0.5000906611838064
15318,0,0,0.5126334345635424,0.48736656543645757
4799,1,0,0.5154114788011053,0.4845885211988947
82003,0,1,0.48164494669161273,0.5183550533083873
37792,0,0,0.517817898792253,0.48218210120774696
37044,0,1,0.4975947286813758,0.5024052713186242
31766,0,0,0.5071919705000147,0.49280802949998526
50291,0,1,0.4784729270498702,0.5215270729501298
72591,1,1,0.4929007381342936,0.5070992618657064
57076,0,0,0.5155263871280362,0.48447361287196383
44179,0,1,0.49971224273619486,0.5002877572638051
18933,0,0,0.5067380471803006,0.4932619528196994
17870,0,0,0.5078707004301202,0.4921292995698799
91373,0,1,0.47550179029747597,0.524498209702524
26389,0,0,0.502623744519624,0.497376255480376
100251,0,1,0.4770978627459289,0.5229021372540711
14339,0,0,0.5079947996822951,0.49200520031770495
38377,0,0,0.5037913068619866,0.4962086931380134
54147,0,0,0.5086112897436722,0.4913887102563278
32160,0,1,0.4990943603486151,0.5009056396513849
17818,0,0,0.5016136215501756,0.49838637844982436
89425,0,0,0.5207314572248292,0.4792685427751709
38006,0,0,0.5127042156415802,0.48729578435841975
6168,0,1,0.4839351594385345,0.5160648405614655
63809,0,0,0.5176747998272799,0.4823252001727201
90414,0,1,0.4870047454319093,0.5129952545680907
65395,0,0,0.5093184160344592,0.49068158396554085
5230,0,0,0.513131579198862,0.486868420801138
75681,0,1,0.4906675543790132,0.5093324456209868
79641,0,1,0.48647179470278334,0.5135282052972167
84016,1,1,0.48775454820907393,0.5122454517909261
33794,0,1,0.4978137923875321,0.5021862076124679
31978,1,1,0.497010523431879,0.502989476568121
38157,0,0,0.5050012729643902,0.4949987270356097
83262,0,0,0.5045463389604739,0.4954536610395261
88644,0,0,0.5157268792342284,0.48427312076577156
27848,1,1,0.49847656336187696,0.501523436638123
99034,0,1,0.4923843281554081,0.5076156718445919
35045,1,0,0.502427586645927,0.497572413354073
91948,1,0,0.5306154973062647,0.4693845026937353
89102,0,1,0.49740306361698183,0.5025969363830182
68779,0,0,0.5183720078362084,0.48162799216379165
20644,0,0,0.5144548806738043,0.4855451193261957
81549,0,0,0.518955837522873,0.481044162477127
11925,0,1,0.498711382314848,0.501288617685152
89550,1,1,0.4972177315913361,0.5027822684086639
20691,0,1,0.4844899004260439,0.5155100995739561
70856,0,0,0.513598023259273,0.48640197674072705
82609,0,1,0.4920963384721818,0.5079036615278182
11612,0,1,0.48767812014259737,0.5123218798574026
13641,0,0,0.5012447491182543,0.49875525088174566
21663,1,0,0.5045851833904627,0.4954148166095374
89835,1,0,0.5278837038072817,0.4721162961927184
81925,0,1,0.4996080288257245,0.5003919711742755
8525,0,0,0.5034464492212946,0.49655355077870544
47356,1,1,0.4862818928784626,0.5137181071215374
90287,0,0,0.50522329860518,0.49477670139482
26548,0,0,0.5162981108327718,0.4837018891672282
59379,1,0,0.5084497251015574,0.4915502748984426
36636,0,0,0.5081994237684564,0.49180057623154355
51452,0,1,0.4768292098565544,0.5231707901434456
84359,0,0,0.5010808974813681,0.49891910251863186
100648,0,1,0.4838157488878537,0.5161842511121463
54993,0,0,0.5109119109165154,0.4890880890834845
40317,0,0,0.5150641948803513,0.48493580511964873
75188,0,0,0.5038880099034665,0.4961119900965335
19383,0,0,0.5290853453433955,0.4709146546566046
68775,0,1,0.4913267682763607,0.5086732317236393
60846,0,0,0.5132712969098189,0.4867287030901811
38292,0,1,0.48516388483628314,0.5148361151637169
88540,0,1,0.48518694287420805,0.514813057125792
6266,0,1,0.4877706014638872,0.5122293985361128
84876,0,1,0.4927223633554473,0.5072776366445527
83209,0,1,0.471301811702334,0.528698188297666
59742,0,1,0.48923985916769697,0.510760140832303
47002,0,1,0.49306656434186413,0.5069334356581359
63675,0,0,0.5072730769009622,0.49272692309903776
7231,0,0,0.509550480169801,0.49044951983019897
22599,0,0,0.5037285710665325,0.4962714289334675
76521,0,1,0.4923392109737208,0.5076607890262792
3298,0,0,0.5399598367603419,0.46004016323965813
71143,0,0,0.5093866547067225,0.4906133452932775
24604,0,0,0.5226624297586366,0.4773375702413634
91597,0,1,0.47484215159666876,0.5251578484033312
88258,0,0,0.503922888058189,0.49607711194181103
60528,0,0,0.518582413591473,0.48141758640852705
34660,0,1,0.461987888448267,0.538012111551733
92843,0,1,0.4895296221965072,0.5104703778034928
47809,0,1,0.49121669250897493,0.5087833074910251
16789,0,1,0.49680499644164255,0.5031950035583574
62860,1,0,0.5219947045587894,0.4780052954412107
7272,0,1,0.49446295958480924,0.5055370404151908
52754,1,1,0.4984645355554327,0.5015354644445673
